Parti,Nama Calon,Undi,Majoriti,Tahun,Negeri,Kawasan DUN,Kod Parlimen,Keputusan,Jumlah Undi,Bahagian Undi(%),Jumlah Layak Mengundi,Pengundi Melayu(%),Pengundi Cina(%),Pengundi India(%),Pengundi Lain-Lain(%),Pengundi Melayu Islam Bumiputera(%),Pengundi Melayu Bukan Islam Bumiputera(%),Pengundi Sabah Bumiputera(%)
MCA,GOH TEE TEE,8435,0,2018,JOHOR,TANGKAK,144-010,KALAH,21947,38.43349888,26354,40,49,9,1,0,0,0
AMANAH,FAIZUL AMRI BIN ADNAN,11774,2324,2018,JOHOR,SEROM,144-011,MENANG,23932,49.19772689,28394,68,32,1,0,0,0,0
UMNO,ABDULL RAHIM BIN TALIB,9450,0,2018,JOHOR,SEROM,144-011,KALAH,23932,39.48687949,28394,68,32,1,0,0,0,0
PAS,MUSTAFFA BIN SALLEH,2708,0,2018,JOHOR,SEROM,144-011,KALAH,23932,11.31539362,28394,68,32,1,0,0,0,0
DAP,NG YAK HOWE,18278,13629,2018,JOHOR,BENTAYAN,145-012,MENANG,22927,79.72259781,27856,24,74,2,0,0,0,0
MCA,LEE KIM HENG,4649,0,2018,JOHOR,BENTAYAN,145-012,KALAH,22927,20.27740219,27856,24,74,2,0,0,0,0
AMANAH,SALAHUDDIN BIN AYUB,14640,7687,2018,JOHOR,SIMPANG JERAM,145-013,MENANG,23757,61.62394242,28193,54,43,3,1,0,0,0
UMNO,MOHD RADZI BIN AMIN,6953,0,2018,JOHOR,SIMPANG JERAM,145-013,KALAH,23757,29.26716336,28193,54,43,3,1,0,0,0
PAS,MOHD MAZRI BIN YAHYA,2136,0,2018,JOHOR,SIMPANG JERAM,145-013,KALAH,23757,8.991034221,28193,54,43,3,1,0,0,0
BEBAS,AHMAD BIN HASHIM,28,0,2018,JOHOR,SIMPANG JERAM,145-013,KALAH,23757,0.117859999,28193,54,43,3,1,0,0,0
PKR,MD YSAHRUDIN BIN KUSNI,7280,1552,2018,JOHOR,BUKIT NANING,145-014,MENANG,15049,48.37530733,17834,62,36,1,0,0,0,0
UMNO,HASSAN BIN JOHARI,5728,0,2018,JOHOR,BUKIT NANING,145-014,KALAH,15049,38.06232972,17834,62,36,1,0,0,0,0
PAS,AZMAN BIN IBRAHIM,1677,0,2018,JOHOR,BUKIT NANING,145-014,KALAH,15049,11.14359758,17834,62,36,1,0,0,0,0
BEBAS,JEGANATHAN A/L SUBRAMANIAM,364,0,2018,JOHOR,BUKIT NANING,145-014,KALAH,15049,2.418765366,17834,62,36,1,0,0,0,0
AMANAH,NOR HAYATI BINTI BACHOK,12405,5674,2018,JOHOR,MAHARANI,146-015,MENANG,23005,53.9230602,27900,61,36,2,1,0,0,0
UMNO,ASHARI BIN MD SARIP,6731,0,2018,JOHOR,MAHARANI,146-015,KALAH,23005,29.25885677,27900,61,36,2,1,0,0,0
PAS,MOHAMMAD BIN TASLIM,3869,0,2018,JOHOR,MAHARANI,146-015,KALAH,23005,16.81808303,27900,61,36,2,1,0,0,0
UMNO,ZAITON BINTI ISMAIL,8022,174,2018,JOHOR,SUNGAI BALANG,146-016,MENANG,19016,42.18552798,22943,74,26,0,0,0,0,0
PKR,NA'IM BIN JUSRI,7848,0,2018,JOHOR,SUNGAI BALANG,146-016,KALAH,19016,41.27050905,22943,74,26,0,0,0,0,0
PAS,CHEMAN BIN YUSOH,3146,0,2018,JOHOR,SUNGAI BALANG,146-016,KALAH,19016,16.54396298,22943,74,26,0,0,0,0,0
PKR,MOHD KHUZZAN BIN ABU BAKAR,12619,98,2018,JOHOR,SEMERAH,147-017,MENANG,29454,42.84307734,35557,71,29,1,0,0,0,0
UMNO,MOHD ISMAIL BIN ROSLAN,12521,0,2018,JOHOR,SEMERAH,147-017,KALAH,29454,42.51035513,35557,71,29,1,0,0,0,0
PAS,ADNAN BIN OTHMAN,4314,0,2018,JOHOR,SEMERAH,147-017,KALAH,29454,14.64656753,35557,71,29,1,0,0,0,0
UMNO,ZULKURNAIN BIN KAMISAN,11587,6040,2018,JOHOR,SRI MEDAN,147-018,MENANG,20372,56.8770862,24052,90,9,0,0,0,0,0
BERSATU,MOHD AJIB BIN OMAR,5547,0,2018,JOHOR,SRI MEDAN,147-018,KALAH,20372,27.22854899,24052,90,9,0,0,0,0,0
PAS,SALLEHUDIN BIN AB RASID,3238,0,2018,JOHOR,SRI MEDAN,147-018,KALAH,20372,15.89436481,24052,90,9,0,0,0,0,0
DAP,CHEW PECK CHOO,12307,5089,2018,JOHOR,YONG PENG,148-019,MENANG,20768,59.2594376,24903,34,60,7,0,0,0,0
MCA,LING TIAN SOON,7218,0,2018,JOHOR,YONG PENG,148-019,KALAH,20768,34.75539291,24903,34,60,7,0,0,0,0
PAS,MUHAMMAD BIN ABDULLAH,1243,0,2018,JOHOR,YONG PENG,148-019,KALAH,20768,5.985169492,24903,34,60,7,0,0,0,0
UMNO,SAMSOLBARI BIN JAMALI,10751,5842,2018,JOHOR,SEMARANG,148-020,MENANG,18083,59.45363048,21254,86,13,1,0,0,0,0
BERSATU,ZAIS BIN MOHD AKIL,4909,0,2018,JOHOR,SEMARANG,148-020,KALAH,18083,27.14704419,21254,86,13,1,0,0,0,0
PAS,MOHD BAKRI BIN SAMIAN,2423,0,2018,JOHOR,SEMARANG,148-020,KALAH,18083,13.39932533,21254,86,13,1,0,0,0,0
AMANAH,AMINOLHUDA BIN HASSAN,12309,4834,2018,JOHOR,PARIT YAANI,149-021,MENANG,22727,54.16024992,26635,58,41,1,0,0,0,0
MCA,SOH LIP YAN,7475,0,2018,JOHOR,PARIT YAANI,149-021,KALAH,22727,32.89039468,26635,58,41,1,0,0,0,0
PAS,NASIR BIN ABDULLAH,2943,0,2018,JOHOR,PARIT YAANI,149-021,KALAH,22727,12.94935539,26635,58,41,1,0,0,0,0
UMNO,NOR RASHIDAH BINTI RAMLI,9549,638,2018,JOHOR,PARIT RAJA,149-022,MENANG,21566,44.27803023,25484,73,25,2,0,0,0,0
BERSATU,FERDAUS BIN KAYAU,8911,0,2018,JOHOR,PARIT RAJA,149-022,KALAH,21566,41.31966985,25484,73,25,2,0,0,0,0
PAS,ABDUL HADI BIN HARUN,3106,0,2018,JOHOR,PARIT RAJA,149-022,KALAH,21566,14.40229992,25484,73,25,2,0,0,0,0
DAP,GAN PECK CHENG,26825,17205,2018,JOHOR,PENGGARAM,150-023,MENANG,41630,64.4367043,49750,38,60,2,0,0,0,0
MCA,KANG BENG KUAN,9620,0,2018,JOHOR,PENGGARAM,150-023,KALAH,41630,23.10833534,49750,38,60,2,0,0,0,0
PAS,MISRAN BIN SAMIAN,5185,0,2018,JOHOR,PENGGARAM,150-023,KALAH,41630,12.45496037,49750,38,60,2,0,0,0,0
AMANAH,KHAIRUDDIN BIN A RAHIM,10568,809,2018,JOHOR,SENGGARANG,150-024,MENANG,23026,45.89594372,27587,65,35,1,0,0,0,0
UMNO,ZAIDI BIN JAPAR,9759,0,2018,JOHOR,SENGGARANG,150-024,KALAH,23026,42.3825241,27587,65,35,1,0,0,0,0
PAS,MOHD RAMLI BIN MD KARI,2699,0,2018,JOHOR,SENGGARANG,150-024,KALAH,23026,11.72153218,27587,65,35,1,0,0,0,0
UMNO,AYUB BIN JAMIL,9642,4172,2018,JOHOR,RENGIT,150-025,MENANG,17425,55.33428981,21206,83,17,0,0,0,0,0
PKR,MALIK FAISHAL BIN AHMAD,5470,0,2018,JOHOR,RENGIT,150-025,KALAH,17425,31.39167862,21206,83,17,0,0,0,0,0
PAS,MOHD TUKIRAN @ MOHD TUMIRAN BIN AHMAD,2313,0,2018,JOHOR,RENGIT,150-025,KALAH,17425,13.27403156,21206,83,17,0,0,0,0,0
UMNO,ABD TAIB BIN ABU BAKAR,9375,404,2018,JOHOR,MACHAP,151-026,MENANG,19976,46.93131758,24156,65,30,5,0,0,0,0
BERSATU,AHMAD BIN AHEM,8971,0,2018,JOHOR,MACHAP,151-026,KALAH,19976,44.90889067,24156,65,30,5,0,0,0,0
PAS,AZLISHAM BIN AZAHAR,1630,0,2018,JOHOR,MACHAP,151-026,KALAH,19976,8.15979175,24156,65,30,5,0,0,0,0
UMNO,ONN HAFIZ BIN GHAZI,7449,364,2018,JOHOR,LAYANG-LAYANG,151-027,MENANG,15873,46.92874693,19842,54,32,14,1,0,0,0
PKR,MURUGAN A/L MUTHU SAMY,7085,0,2018,JOHOR,LAYANG-LAYANG,151-027,KALAH,15873,44.63554464,19842,54,32,14,1,0,0,0
PAS,MOHD JUBRI BIN SELAMAT,1339,0,2018,JOHOR,LAYANG-LAYANG,151-027,KALAH,15873,8.435708436,19842,54,32,14,1,0,0,0
DAP,CHEW CHONG SIN,29559,19226,2018,JOHOR,MENGKIBOL,152-028,MENANG,39892,74.09756342,48365,26,61,12,0,0,0,0
MCA,CHIN SIM LAI,10333,0,2018,JOHOR,MENGKIBOL,152-028,KALAH,39892,25.90243658,48365,26,61,12,0,0,0,0
AMANAH,MUHAMAD SAID BIN JONIT,19507,1668,2018,JOHOR,MAHKOTA,152-029,MENANG,40438,48.23927989,48550,58,34,7,2,0,0,0
UMNO,MD JAIS BIN SARDAY,17839,0,2018,JOHOR,MAHKOTA,152-029,KALAH,40438,44.11444681,48550,58,34,7,2,0,0,0
PAS,MUHAMMAD HASBULLAH BIN MD NAJIB,3092,0,2018,JOHOR,MAHKOTA,152-029,KALAH,40438,7.646273307,48550,58,34,7,2,0,0,0
DAP,SHEIKH 'UMAR BAGHARIB BIN ALI,8958,783,2018,JOHOR,PALOH,153-030,MENANG,17194,52.09956962,21399,47,37,15,1,0,0,0
MCA,TEOH YAP KUN,8175,0,2018,JOHOR,PALOH,153-030,KALAH,17194,47.54565546,21399,47,37,15,1,0,0,0
BEBAS,SHAMUGAM A/L MUNISAMY,61,0,2018,JOHOR,PALOH,153-030,KALAH,17194,0.354774921,21399,47,37,15,1,0,0,0
MIC,VIDYANATHAN A/L RAMANADHAN,10768,2861,2018,JOHOR,KAHANG,153-031,MENANG,18675,57.65997323,22738,74,22,3,2,0,0,0
BERSATU,NOORLIHAN BINTI ARIFFIN,7907,0,2018,JOHOR,KAHANG,153-031,KALAH,18675,42.34002677,22738,74,22,3,2,0,0,0
UMNO,ALWIYAH BINTI TALIB,7136,3080,2018,JOHOR,ENDAU,154-032,MENANG,14881,47.95376655,19538,82,13,1,4,0,0,0
BERSATU,NORUL HASZARUL BIN ABU SAMAH,4056,0,2018,JOHOR,ENDAU,154-032,KALAH,14881,27.25623278,19538,82,13,1,4,0,0,0
PAS,ROSLAN BIN NIKMAT,3689,0,2018,JOHOR,ENDAU,154-032,KALAH,14881,24.79000067,19538,82,13,1,4,0,0,0
MIC,RAVEN KUMAR A/L KRISHNASAMY,12309,5765,2018,JOHOR,TENGGAROH,154-033,MENANG,22396,54.96070727,28638,82,15,2,2,0,0,0
PKR,RAHAMIZON BINTI ABDUL GHANI,6544,0,2018,JOHOR,TENGGAROH,154-033,KALAH,22396,29.21950348,28638,82,15,2,2,0,0,0
PAS,A RAHMAN BIN A HAMID,3543,0,2018,JOHOR,TENGGAROH,154-033,KALAH,22396,15.81978925,28638,82,15,2,2,0,0,0
UMNO,HAHASRIN BIN HASHIM,11409,3424,2018,JOHOR,PANTI,155-034,MENANG,21465,53.15164221,25751,79,14,6,1,0,0,0
BERSATU,JAWAHIR BT HUSEIN,7985,0,2018,JOHOR,PANTI,155-034,KALAH,21465,37.20009317,25751,79,14,6,1,0,0,0
PAS,MOHD NAZARI BIN MOKHTAR,2071,0,2018,JOHOR,PANTI,155-034,KALAH,21465,9.648264617,25751,79,14,6,1,0,0,0
UMNO,RASHIDAH BINTI ISMAIL,8055,1847,2018,JOHOR,PASIR RAJA,155-035,MENANG,15614,51.58831818,18998,70,19,8,4,0,0,0
AMANAH,MOHD ABRARY BIN RAMLY,6208,0,2018,JOHOR,PASIR RAJA,155-035,KALAH,15614,39.75919047,18998,70,19,8,4,0,0,0
PAS,BAHRIN BIN ALIAS @ MINGAN,1351,0,2018,JOHOR,PASIR RAJA,155-035,KALAH,15614,8.652491354,18998,70,19,8,4,0,0,0
UMNO,RASMAN BIN ITHNAIN,13407,9168,2018,JOHOR,SEDILI,156-036,MENANG,17646,75.97755865,21456,97,2,1,0,0,0,0
PKR,ABD RAZAK BIN ESA,4239,0,2018,JOHOR,SEDILI,156-036,KALAH,17646,24.02244135,21456,97,2,1,0,0,0,0
UMNO,ROSLELI BIN JAHARI,12532,5807,2018,JOHOR,JOHOR LAMA,156-037,MENANG,20690,60.57032383,25221,82,15,3,0,0,0,0
PKR,NOR ASHIDAH BINTI IBRAHIM,6725,0,2018,JOHOR,JOHOR LAMA,156-037,KALAH,20690,32.50362494,25221,82,15,3,0,0,0,0
PAS,SITI ZAHARAH BINTI OTHMAN,1433,0,2018,JOHOR,JOHOR LAMA,156-037,KALAH,20690,6.926051232,25221,82,15,3,0,0,0,0
UMNO,SHARIFAH AZIZAH BINTI SYED ZAIN,12330,7134,2018,JOHOR,PENAWAR,157-038,MENANG,17526,70.35261897,21490,99,0,1,1,0,0,0
AMANAH,AHMAD KAMAH BIN NOR,5196,0,2018,JOHOR,PENAWAR,157-038,KALAH,17526,29.64738103,21490,99,0,1,1,0,0,0
UMNO,SYED SIS BIN A RAHMAN,9614,4522,2018,JOHOR,TANJUNG SURAT,157-039,MENANG,14706,65.374677,18989,80,19,1,1,0,0,0
PKR,ZAMIL NAJWAH BIN ARBAIN,5092,0,2018,JOHOR,TANJUNG SURAT,157-039,KALAH,14706,34.625323,18989,80,19,1,1,0,0,0
PKR,GOPALAKRISHNAN A/L SUBRAMANIAM,26573,8098,2018,JOHOR,TIRAM,158-040,MENANG,50414,52.7095648,60686,57,29,13,2,0,0,0
UMNO,MAULIZAN BIN BUJANG,18475,0,2018,JOHOR,TIRAM,158-040,KALAH,50414,36.64656643,60686,57,29,13,2,0,0,0
PAS,AZMAN BIN ATMIN,5366,0,2018,JOHOR,TIRAM,158-040,KALAH,50414,10.64386877,60686,57,29,13,2,0,0,0
BERSATU,MAZLAN BIN BUJANG,37545,24959,2018,JOHOR,PUTERI WANGSA,158-041,MENANG,53445,70.2497895,62347,39,50,10,1,0,0,0
UMNO,ABD AZIZ BIN TOHAK,12586,0,2018,JOHOR,PUTERI WANGSA,158-041,KALAH,53445,23.54944335,62347,39,50,10,1,0,0,0
PAS,ABDULLAH BIN HUSIN,2654,0,2018,JOHOR,PUTERI WANGSA,158-041,KALAH,53445,4.965852746,62347,39,50,10,1,0,0,0
BEBAS,LIM YAK HONG,544,0,2018,JOHOR,PUTERI WANGSA,158-041,KALAH,53445,1.017868837,62347,39,50,10,1,0,0,0
BEBAS,TING CHOON CHAI,116,0,2018,JOHOR,PUTERI WANGSA,158-041,KALAH,53445,0.217045561,62347,39,50,10,1,0,0,0
DAP,LIOW CAI TUNG,32342,15565,2018,JOHOR,JOHOR JAYA,159-042,MENANG,51724,62.52803341,61079,43,47,7,2,0,0,0
MCA,TAN CHER PUK,16777,0,2018,JOHOR,JOHOR JAYA,159-042,KALAH,51724,32.43561983,61079,43,47,7,2,0,0,0
PAS,KUMUTHA A/P RAHMAN,2605,0,2018,JOHOR,JOHOR JAYA,159-042,KALAH,51724,5.036346764,61079,43,47,7,2,0,0,0
BERSATU,CHE ZAKARIA BIN MOHD SALLEH,28793,8746,2018,JOHOR,PERMAS,159-043,MENANG,53134,54.18940791,63093,56,27,13,4,0,0,0
UMNO,MOHAMED KHALED BIN NORDIN,20047,0,2018,JOHOR,PERMAS,159-043,KALAH,53134,37.72913765,63093,56,27,13,4,0,0,0
PAS,AB AZIZ BIN ABDULLAH,4181,0,2018,JOHOR,PERMAS,159-043,KALAH,53134,7.868784582,63093,56,27,13,4,0,0,0
BEBAS,ROHANI BINTI YAACOB,113,0,2018,JOHOR,PERMAS,159-043,KALAH,53134,0.212669854,63093,56,27,13,4,0,0,0
BERSATU,MOHD IZHAR BIN AHMAD,25012,8590,2018,JOHOR,LARKIN,160-044,MENANG,44667,55.99659704,55858,64,30,6,1,0,0,0
UMNO,YAHYA BIN JA'AFAR,16422,0,2018,JOHOR,LARKIN,160-044,KALAH,44667,36.76539727,55858,64,30,6,1,0,0,0
PAS,ZAKIAH BINTI TUKIRIN,3233,0,2018,JOHOR,LARKIN,160-044,KALAH,44667,7.238005687,55858,64,30,6,1,0,0,0
DAP,CHEN KAH ENG,24002,12470,2018,JOHOR,STULANG,160-045,MENANG,35534,67.54657511,45551,40,55,5,1,0,0,0
MCA,ANG BOON HENG,11532,0,2018,JOHOR,STULANG,160-045,KALAH,35534,32.45342489,45551,40,55,5,1,0,0,0
DAP,CHEO YEE HOW,32592,19533,2018,JOHOR,PERLING,161-046,MENANG,51541,63.23509439,62895,44,44,11,1,0,0,0
MCA,WONG YOU FONG,13059,0,2018,JOHOR,PERLING,161-046,KALAH,51541,25.33711026,62895,44,44,11,1,0,0,0
PAS,MUHAMAD NAZRIN BIN IHSAN,5890,0,2018,JOHOR,PERLING,161-046,KALAH,51541,11.42779535,62895,44,44,11,1,0,0,0
BERSATU,OSMAN BIN SAPIAN,21137,9178,2018,JOHOR,KEMPAS,161-047,MENANG,35417,59.68037948,43373,57,33,9,1,0,0,0
UMNO,RAMLEE BIN BOHANI,11959,0,2018,JOHOR,KEMPAS,161-047,KALAH,35417,33.76627044,43373,57,33,9,1,0,0,0
PAS,DZULKIFLI BIN SULEIMAN,2321,0,2018,JOHOR,KEMPAS,161-047,KALAH,35417,6.553350086,43373,57,33,9,1,0,0,0
DAP,TAN HONG PIN,47359,35126,2018,JOHOR,SKUDAI,162-048,MENANG,59592,79.47207679,70928,23,64,12,1,0,0,0
MIC,S KANAN A/L G SUPPIAH,12233,0,2018,JOHOR,SKUDAI,162-048,KALAH,59592,20.52792321,70928,23,64,12,1,0,0,0
AMANAH,DZULKEFLY BIN AHMAD,33455,14543,2018,JOHOR,KOTA ISKANDAR,162-049,MENANG,57333,58.35208344,67371,52,35,13,1,0,0,0
UMNO,MOHAMMAD KHAIRI BIN AMALIK,18912,0,2018,JOHOR,KOTA ISKANDAR,162-049,KALAH,57333,32.98623829,67371,52,35,13,1,0,0,0
PAS,SALLEH UHDEN @ SALLEHUDDIN BIN MOHD DAHIRAN,4966,0,2018,JOHOR,KOTA ISKANDAR,162-049,KALAH,57333,8.661678266,67371,52,35,13,1,0,0,0
BERSATU,TOSRIN BIN JARUANTHI,10998,2531,2018,JOHOR,BUKIT PERMAI,163-050,MENANG,20857,52.73049815,24275,54,34,12,0,0,0,0
UMNO,ALI MAZAT BIN SALLEH,8467,0,2018,JOHOR,BUKIT PERMAI,163-050,KALAH,20857,40.59548353,24275,54,34,12,0,0,0,0
PAS,ABD AZIZ BIN JA'AFAR,1392,0,2018,JOHOR,BUKIT PERMAI,163-050,KALAH,20857,6.674018315,24275,54,34,12,0,0,0,0
PKR,JIMMY PUAH WEE TSE,17105,10057,2018,JOHOR,BUKIT BATU,163-051,MENANG,26041,65.68488153,30216,34,58,7,0,0,0,0
GERAKAN,TEO LEE HO,7048,0,2018,JOHOR,BUKIT BATU,163-051,KALAH,26041,27.06501286,30216,34,58,7,0,0,0,0
PAS,JUWAHIR BIN AMIN,1888,0,2018,JOHOR,BUKIT BATU,163-051,KALAH,26041,7.250105603,30216,34,58,7,0,0,0,0
DAP,TEE BOON TSONG,28274,18902,2018,JOHOR,SENAI,163-052,MENANG,37646,75.10492483,44656,26,62,11,1,0,0,0
MCA,SHEN POH KUAN,9372,0,2018,JOHOR,SENAI,163-052,KALAH,37646,24.89507517,44656,26,62,11,1,0,0,0
UMNO,HASNI BIN MOHAMMAD,9480,4447,2018,JOHOR,BENUT,164-053,MENANG,17103,55.42887213,20894,82,18,0,0,0,0,0
BERSATU,ZULKIFLY BIN TASREP,5033,0,2018,JOHOR,BENUT,164-053,KALAH,17103,29.4275858,20894,82,18,0,0,0,0,0
PAS,MOHD FIRDAUS BIN JAFFAR,2590,0,2018,JOHOR,BENUT,164-053,KALAH,17103,15.14354207,20894,82,18,0,0,0,0,0
AMANAH,MUHAMMAD TAQIUDDIN BIN CHEMAN,14507,3395,2018,JOHOR,PULAI SEBATANG,164-054,MENANG,28594,50.73441981,34676,61,38,2,0,0,0,0
MCA,TEE SIEW KIONG,11112,0,2018,JOHOR,PULAI SEBATANG,164-054,KALAH,28594,38.86129957,34676,61,38,2,0,0,0,0
PAS,BAHAROM BIN MOHAMAD,2975,0,2018,JOHOR,PULAI SEBATANG,164-054,KALAH,28594,10.40428062,34676,61,38,2,0,0,0,0
DAP,YEO TUNG SIONG,11856,1308,2018,JOHOR,PEKAN NANAS,165-055,MENANG,22404,52.91912159,26608,54,45,1,0,0,0,0
MCA,TAN ENG MENG,10548,0,2018,JOHOR,PEKAN NANAS,165-055,KALAH,22404,47.08087841,26608,54,45,1,0,0,0,0
UMNO,MD OTHMAN BIN HJ YUSOF,11113,862,2018,JOHOR,KUKUP,165-056,MENANG,22404,49.60274951,26920,60,38,1,0,0,0,0
AMANAH,SUHAIZAN BIN KAIAT,10251,0,2018,JOHOR,KUKUP,165-056,KALAH,22404,45.75522228,26920,60,38,1,0,0,0,0
PAS,KARIM BIN DERAMAN,1040,0,2018,JOHOR,KUKUP,165-056,KALAH,22404,4.642028209,26920,60,38,1,0,0,0,0
WARISAN,MOHAMMAD BIN MOHAMARIN,3613,379,2018,SABAH,BANGGI,167-001,MENANG,7560,47.79100529,11054,7,1,0,19,0,0,73
UMNO,DATUK ABD MIJUL BIN UNAINI,3234,0,2018,SABAH,BANGGI,167-001,KALAH,7560,42.77777778,11054,7,1,0,19,0,0,73
SOLIDARITI,NORLAJI BIN AMIR HASSAN,367,0,2018,SABAH,BANGGI,167-001,KALAH,7560,4.854497354,11054,7,1,0,19,0,0,73
HARAPAN RAKYAT,ABIDULA BIN AMSANA,198,0,2018,SABAH,BANGGI,167-001,KALAH,7560,2.619047619,11054,7,1,0,19,0,0,73
PPRS,KUSUGAN BIN ALI,105,0,2018,SABAH,BANGGI,167-001,KALAH,7560,1.388888889,11054,7,1,0,19,0,0,73
PKS,ABDUL NASIR BIN JAMALUDDIN,43,0,2018,SABAH,BANGGI,167-001,KALAH,7560,0.568783069,11054,7,1,0,19,0,0,73
WARISAN,CHONG CHEN BIN,9124,2992,2018,SABAH,TANJONG KAPAR,167-002,MENANG,16800,54.30952381,23928,8,20,0,10,0,0,62
LDP,TEO CHEE KANG,6132,0,2018,SABAH,TANJONG KAPAR,167-002,KALAH,16800,36.5,23928,8,20,0,10,0,0,62
PAS,ALIASGAR BIN OMOLONG,617,0,2018,SABAH,TANJONG KAPAR,167-002,KALAH,16800,3.672619048,23928,8,20,0,10,0,0,62
PCS,TSEN CHOU YIN@THOMAS TSEN CHAU YIN,481,0,2018,SABAH,TANJONG KAPAR,167-002,KALAH,16800,2.863095238,23928,8,20,0,10,0,0,62
PPRS,ALLAIDLY BINTI POYON,446,0,2018,SABAH,TANJONG KAPAR,167-002,KALAH,16800,2.654761905,23928,8,20,0,10,0,0,62
UMNO,DATUK BOLKIAH BIN ISMAIL,5606,1282,2018,SABAH,PITAS,167-003,MENANG,12627,44.39692722,17269,8,2,0,4,0,0,87
WARISAN,MAKLIN BIN MASIAU,4324,0,2018,SABAH,PITAS,167-003,KALAH,12627,34.24408015,17269,8,2,0,4,0,0,87
HARAPAN RAKYAT,BAKIR BIN MANCAING,1527,0,2018,SABAH,PITAS,167-003,KALAH,12627,12.09313376,17269,8,2,0,4,0,0,87
PKS,RAMLAH BINTI NASIR,508,0,2018,SABAH,PITAS,167-003,KALAH,12627,4.023125049,17269,8,2,0,4,0,0,87
ANAK NEGERI,PRANSOL TIYING,400,0,2018,SABAH,PITAS,167-003,KALAH,12627,3.167815,17269,8,2,0,4,0,0,87
PAS,DAUSIEH BINTI QUECK @ PARAMAN,262,0,2018,SABAH,PITAS,167-003,KALAH,12627,2.074918825,17269,8,2,0,4,0,0,87
PBS,JULITA MOJUNGKI,6946,1687,2018,SABAH,MATUNGGONG,168-004,MENANG,16619,41.79553523,22906,4,2,0,2,0,0,92
PKR,SAZALYE DONOL BIN ABDULLAH,5259,0,2018,SABAH,MATUNGGONG,168-004,KALAH,16619,31.64450328,22906,4,2,0,2,0,0,92
SOLIDARITI,MARUNSAI BIN DAWAI,2968,0,2018,SABAH,MATUNGGONG,168-004,KALAH,16619,17.85907696,22906,4,2,0,2,0,0,92
PCS,JORNAH BINTI MOZIHIM,1348,0,2018,SABAH,MATUNGGONG,168-004,KALAH,16619,8.111198026,22906,4,2,0,2,0,0,92
PKS,RAHIM BIN MADHAKONG,98,0,2018,SABAH,MATUNGGONG,168-004,KALAH,16619,0.589686503,22906,4,2,0,2,0,0,92
PBS,LASIAH BARANTING @ ANITA,8877,4592,2018,SABAH,TANDEK,168-005,MENANG,17336,51.20558376,24101,5,4,0,1,0,0,89
WARISAN,BAINTIN BIN ADUN,4285,0,2018,SABAH,TANDEK,168-005,KALAH,17336,24.71735118,24101,5,4,0,1,0,0,89
SOLIDARITI,JOEL BIN MASILUNG,3621,0,2018,SABAH,TANDEK,168-005,KALAH,17336,20.8871712,24101,5,4,0,1,0,0,89
PCS,JOHNSON BIN ASSAN @ JOHNSON GABAN,553,0,2018,SABAH,TANDEK,168-005,KALAH,17336,3.189893862,24101,5,4,0,1,0,0,89
UMNO,DATUK MUSBAH BIN JAMLI,7742,2264,2018,SABAH,TEMPASUK,169-006,MENANG,15235,50.81719724,19129,6,0,0,3,0,0,90
PKR,MUSTAPHA @ MOHD YUNUS BIN SAKMUD,5478,0,2018,SABAH,TEMPASUK,169-006,KALAH,15235,35.9566787,19129,6,0,0,3,0,0,90
SOLIDARITI,SUWAH BIN BULEH @ BULLEH,1494,0,2018,SABAH,TEMPASUK,169-006,KALAH,15235,9.806366918,19129,6,0,0,3,0,0,90
PAS,MUSTAQIM BIN ALING,521,0,2018,SABAH,TEMPASUK,169-006,KALAH,15235,3.419757138,19129,6,0,0,3,0,0,90
UPKO,EWON BENEDICK,6861,3294,2018,SABAH,KADAMAIAN,169-007,MENANG,14355,47.79519331,17982,2,1,0,0,0,0,97
PKR,LUKIA BINTI INDAN,3567,0,2018,SABAH,KADAMAIAN,169-007,KALAH,14355,24.84848485,17982,2,1,0,0,0,0,97
SOLIDARITI,RUBBIN BIN GURIBAH,3034,0,2018,SABAH,KADAMAIAN,169-007,KALAH,14355,21.13549286,17982,2,1,0,0,0,0,97
PCS,MAIL BIN BALINU,764,0,2018,SABAH,KADAMAIAN,169-007,KALAH,14355,5.322187391,17982,2,1,0,0,0,0,97
PAS,SATAIL BIN MANJUNGKAT,129,0,2018,SABAH,KADAMAIAN,169-007,KALAH,14355,0.898641588,17982,2,1,0,0,0,0,97
UMNO,DATUK JAPLIN BIN AKIM @ ABD HAMID,8738,1225,2018,SABAH,USUKAN,169-008,MENANG,16676,52.39865675,20808,7,3,0,4,0,0,85
WARISAN,ABD BAHTRIN @ ABDUL BAHKRIN BIN MOHD YUSOF,7513,0,2018,SABAH,USUKAN,169-008,KALAH,16676,45.05277045,20808,7,3,0,4,0,0,85
PAS,ADZMIN BIN AWANG,355,0,2018,SABAH,USUKAN,169-008,KALAH,16676,2.128807868,20808,7,3,0,4,0,0,85
BEBAS,AMSOR BIN TUAH,70,0,2018,SABAH,USUKAN,169-008,KALAH,16676,0.419764932,20808,7,3,0,4,0,0,85
PBS,JAHID @ NOORDIN BIN JAHIM,6818,2080,2018,SABAH,TAMPARULI,170-009,MENANG,14998,45.45939459,12953,3,3,0,1,0,0,94
PKR,DAUSIL BIN KUNDAYONG,4738,0,2018,SABAH,TAMPARULI,170-009,KALAH,14998,31.59087878,12953,3,3,0,1,0,0,94
